
title,subtitle,description,discount,old_price,new_price,date,images,category
Xiaomi,Monitor A27i EU,"{""Diagonale"": "": 27 Zoll"", ""Auflösung"": "": 1.920 x 1.080""}",N/A,N/A,119.00,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp47d581c143764d8d81870c179a7e4a0f.jpg"", ""https://www.lidl.de/assets/gcpf9bad14112b54e6abe2d498124db2f9d.jpg"", ""https://www.lidl.de/assets/gcp298e9234b4ac4861aba56251b1ffd803.jpg"", ""https://www.lidl.de/assets/gcp47d581c143764d8d81870c179a7e4a0f.jpg"", ""https://www.lidl.de/assets/gcpf9bad14112b54e6abe2d498124db2f9d.jpg"", ""https://www.lidl.de/assets/gcp298e9234b4ac4861aba56251b1ffd803.jpg"", ""https://www.lidl.de/assets/gcp47d581c143764d8d81870c179a7e4a0f.jpg"", ""https://www.lidl.de/assets/gcpf9bad14112b54e6abe2d498124db2f9d.jpg"", ""https://www.lidl.de/assets/gcp298e9234b4ac4861aba56251b1ffd803.jpg""]}",Multimedia
SILVERCREST®,"Tisch-Luftkühler »STLK 8 D2«, mit LED-Stimmungslicht","{""Leistung"": "": 10 W"", ""Geschwindigkeitsstufen"": "": 3""}",-44%,N/A,9.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp092557a2fbd24cdebd064ab2086ad689.jpeg"", ""https://www.lidl.de/assets/gcp45746ad483c545949c7a547ca6415e2e.jpeg"", ""https://www.lidl.de/assets/gcp0b5ea6b890e84d0d88038662ced27c7e.jpeg"", ""https://www.lidl.de/assets/gcp092557a2fbd24cdebd064ab2086ad689.jpeg"", ""https://www.lidl.de/assets/gcp45746ad483c545949c7a547ca6415e2e.jpeg"", ""https://www.lidl.de/assets/gcp0b5ea6b890e84d0d88038662ced27c7e.jpeg"", ""https://www.lidl.de/assets/gcp092557a2fbd24cdebd064ab2086ad689.jpeg"", ""https://www.lidl.de/assets/gcp45746ad483c545949c7a547ca6415e2e.jpeg"", ""https://www.lidl.de/assets/gcp0b5ea6b890e84d0d88038662ced27c7e.jpeg""]}",Multimedia
N/A,Lidl Connect Starterpaket,N/A,N/A,N/A,9.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp2e1033a2e1454a92b946d023dfb060fa.jpg"", ""https://www.lidl.de/assets/9d703e35fd06a1fa76fb91cd8276973f.jpeg"", ""https://www.lidl.de/assets/gcp2e1033a2e1454a92b946d023dfb060fa.jpg"", ""https://www.lidl.de/assets/9d703e35fd06a1fa76fb91cd8276973f.jpeg"", ""https://www.lidl.de/assets/gcp2e1033a2e1454a92b946d023dfb060fa.jpg"", ""https://www.lidl.de/assets/9d703e35fd06a1fa76fb91cd8276973f.jpeg""]}",Multimedia
SILVERCREST®,Gateway Zigbee Smart Home Apple HomeKit,"{""Empfangsreichweite"": ""ca. 70 m"", ""Empfangswinkel"": ""360°"", ""Verbindungsprotokoll"": ""Zigbee 3.0""}",N/A,N/A,24.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpe2f6d9a930cf4044b1e235cfe9b41182.jpeg"", ""https://www.lidl.de/assets/eb2ca091be5a0a69e3fbcc1ee20a0bcd.jpeg"", ""https://www.lidl.de/assets/3810fd0377154b00bde8e3da5919c912.jpeg"", ""https://www.lidl.de/assets/gcpe2f6d9a930cf4044b1e235cfe9b41182.jpeg"", ""https://www.lidl.de/assets/eb2ca091be5a0a69e3fbcc1ee20a0bcd.jpeg"", ""https://www.lidl.de/assets/3810fd0377154b00bde8e3da5919c912.jpeg"", ""https://www.lidl.de/assets/gcpe2f6d9a930cf4044b1e235cfe9b41182.jpeg"", ""https://www.lidl.de/assets/eb2ca091be5a0a69e3fbcc1ee20a0bcd.jpeg"", ""https://www.lidl.de/assets/3810fd0377154b00bde8e3da5919c912.jpeg""]}",Multimedia
Lenco,"Bluetooth-Lautsprecher »PA-010«, mit LED-Lichtring","{""Ausgangsleistung"": ""5 W"", ""Musikwiedergabe"": ""bis zu 15 h"", ""Bluetooth-Reichweite"": ""10 m""}",-66%,N/A,19.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp79dc032c456747229bc3660d513c7842.jpeg"", ""https://www.lidl.de/assets/gcpd8ebb6ec5c85456fa1ba900f9a1f1eec.jpeg"", ""https://www.lidl.de/assets/gcp55da6f91d27e4b4fafccdf45abb36be3.jpeg"", ""https://www.lidl.de/assets/gcp79dc032c456747229bc3660d513c7842.jpeg"", ""https://www.lidl.de/assets/gcpd8ebb6ec5c85456fa1ba900f9a1f1eec.jpeg"", ""https://www.lidl.de/assets/gcp55da6f91d27e4b4fafccdf45abb36be3.jpeg"", ""https://www.lidl.de/assets/gcp79dc032c456747229bc3660d513c7842.jpeg"", ""https://www.lidl.de/assets/gcpd8ebb6ec5c85456fa1ba900f9a1f1eec.jpeg"", ""https://www.lidl.de/assets/gcp55da6f91d27e4b4fafccdf45abb36be3.jpeg""]}",Multimedia
TELEFUNKEN,"E-Bike City Multitalent RC840, 28 Zoll",N/A,-43%,N/A,1060.05,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/6af25b729efb7f02a67d65e054323b59.jpeg"", ""https://www.lidl.de/assets/a7c06c2e9228e20dba96064012ad028a.jpeg"", ""https://www.lidl.de/assets/12f808fab2449a76415b04949b7ebcbd.jpeg"", ""https://www.lidl.de/assets/6af25b729efb7f02a67d65e054323b59.jpeg"", ""https://www.lidl.de/assets/a7c06c2e9228e20dba96064012ad028a.jpeg"", ""https://www.lidl.de/assets/12f808fab2449a76415b04949b7ebcbd.jpeg"", ""https://www.lidl.de/assets/6af25b729efb7f02a67d65e054323b59.jpeg"", ""https://www.lidl.de/assets/a7c06c2e9228e20dba96064012ad028a.jpeg"", ""https://www.lidl.de/assets/12f808fab2449a76415b04949b7ebcbd.jpeg""]}",Multimedia
LIVARNO home,Starter Kit Gateway + 3x Leuchtmittel Zigbee Smart Home,"{""Anzahl der Leuchtmittel"": ""3"", ""Max. Leistung"": ""9 W"", ""Fassung"": ""E27""}",-24%,N/A,52.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpdbfe5e92274f487585cc9eea8c659dbb.jpeg"", ""https://www.lidl.de/assets/gcpd2e8491ab2ac4908bac206935910c5f4.jpeg"", ""https://www.lidl.de/assets/gcp8584ec61c1fd4dfd8dec06ab1e6a05c0.jpeg"", ""https://www.lidl.de/assets/gcpdbfe5e92274f487585cc9eea8c659dbb.jpeg"", ""https://www.lidl.de/assets/gcpd2e8491ab2ac4908bac206935910c5f4.jpeg"", ""https://www.lidl.de/assets/gcp8584ec61c1fd4dfd8dec06ab1e6a05c0.jpeg"", ""https://www.lidl.de/assets/gcpdbfe5e92274f487585cc9eea8c659dbb.jpeg"", ""https://www.lidl.de/assets/gcpd2e8491ab2ac4908bac206935910c5f4.jpeg"", ""https://www.lidl.de/assets/gcp8584ec61c1fd4dfd8dec06ab1e6a05c0.jpeg""]}",Multimedia
Sharp,"Soundbar »HT-SB700«, 140 W und Bluetooth","{""Lautsprecher System"": "": 2 x Stereo-Vollbereichslautsprecher-Treiber"", ""Leistung"": "": Max. 140 W""}",-15%,N/A,168.92,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp66d9f37a3acb411eaad5f618d670122d.jpeg"", ""https://www.lidl.de/assets/gcp4ec0c2199e4a4f469f8cae1f76565d00.jpeg"", ""https://www.lidl.de/assets/gcp46f4eadaef1e4f4bb1cdec149173247d.jpeg"", ""https://www.lidl.de/assets/gcp66d9f37a3acb411eaad5f618d670122d.jpeg"", ""https://www.lidl.de/assets/gcp4ec0c2199e4a4f469f8cae1f76565d00.jpeg"", ""https://www.lidl.de/assets/gcp46f4eadaef1e4f4bb1cdec149173247d.jpeg"", ""https://www.lidl.de/assets/gcp66d9f37a3acb411eaad5f618d670122d.jpeg"", ""https://www.lidl.de/assets/gcp4ec0c2199e4a4f469f8cae1f76565d00.jpeg"", ""https://www.lidl.de/assets/gcp46f4eadaef1e4f4bb1cdec149173247d.jpeg""]}",Multimedia
SILVERCREST®,"Bluetooth®-On-Ear-Kopfhörer »Rhythm«, mit Noise-Cancelling-Funktion","{""Bauform"": "": On-Ear-Kopfhörer"", ""Verbindung"": "":"", ""Wiedergabezeit"": "": bis zu 16 Stunden""}",-25%,N/A,14.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp9c918deff94848c682b2357cd6352ae9.jpeg"", ""https://www.lidl.de/assets/gcp1317d7b8bd7d49bb9d93ca29716517bd.jpeg"", ""https://www.lidl.de/assets/gcpac95bfe264404b949dfd9e50d7406ae0.jpeg"", ""https://www.lidl.de/assets/gcp9c918deff94848c682b2357cd6352ae9.jpeg"", ""https://www.lidl.de/assets/gcp1317d7b8bd7d49bb9d93ca29716517bd.jpeg"", ""https://www.lidl.de/assets/gcpac95bfe264404b949dfd9e50d7406ae0.jpeg"", ""https://www.lidl.de/assets/gcp9c918deff94848c682b2357cd6352ae9.jpeg"", ""https://www.lidl.de/assets/gcp1317d7b8bd7d49bb9d93ca29716517bd.jpeg"", ""https://www.lidl.de/assets/gcpac95bfe264404b949dfd9e50d7406ae0.jpeg""]}",Multimedia
TRONIC®,"Steckdosenleiste, 4-fach, mit USB","{""Belastung"": "": max. 3680 W"", ""Kabellänge"": "": 1,5 m"", ""Steckdose"": "": 4""}",N/A,N/A,9.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpd95625895d844b178b7ab9bbb3cde3e4.jpeg"", ""https://www.lidl.de/assets/gcp1e4be77e6ccf47009de8ec142b6ecebd.jpeg"", ""https://www.lidl.de/assets/gcp5c08b5d67f944870b7a1df35b105f07f.jpeg"", ""https://www.lidl.de/assets/gcpd95625895d844b178b7ab9bbb3cde3e4.jpeg"", ""https://www.lidl.de/assets/gcp1e4be77e6ccf47009de8ec142b6ecebd.jpeg"", ""https://www.lidl.de/assets/gcp5c08b5d67f944870b7a1df35b105f07f.jpeg"", ""https://www.lidl.de/assets/gcpd95625895d844b178b7ab9bbb3cde3e4.jpeg"", ""https://www.lidl.de/assets/gcp1e4be77e6ccf47009de8ec142b6ecebd.jpeg"", ""https://www.lidl.de/assets/gcp5c08b5d67f944870b7a1df35b105f07f.jpeg""]}",Multimedia
Sharp,2.1 Slim Soundbar »HT-SBW 110«,"{""Lautsprecher System"": "": 2.1 Soundbar"", ""Leistung"": "": 180 W"", ""Subwoofer"": "": ja""}",-51%,N/A,72.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp9cb08e33aa4941e9be7e5e8370690cf8.jpg"", ""https://www.lidl.de/assets/gcpcd962b8b0ac54cd18a82d2ca869db627.jpg"", ""https://www.lidl.de/assets/gcp29989944d8dd47bfa1aa9d8f2f357e77.jpg"", ""https://www.lidl.de/assets/gcp9cb08e33aa4941e9be7e5e8370690cf8.jpg"", ""https://www.lidl.de/assets/gcpcd962b8b0ac54cd18a82d2ca869db627.jpg"", ""https://www.lidl.de/assets/gcp29989944d8dd47bfa1aa9d8f2f357e77.jpg"", ""https://www.lidl.de/assets/gcp9cb08e33aa4941e9be7e5e8370690cf8.jpg"", ""https://www.lidl.de/assets/gcpcd962b8b0ac54cd18a82d2ca869db627.jpg"", ""https://www.lidl.de/assets/gcp29989944d8dd47bfa1aa9d8f2f357e77.jpg""]}",Multimedia
TRONIC®,Knopfzellen 48-Pack XXL,"{""Batterietyp"": "": 12 verschiedenen Batterietypen"", ""Spannung"": "": 1,5 V"", ""Wiederaufladbar"": "": Nein""}",N/A,N/A,9.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp36bf470f67f849d4b086f2d8c17f3d7f.jpg""]}",Multimedia
AEG,Akku-Staubsauger »CLEAN 5000 - AS52CB25UG«,"{""Laufzeit"": "": ECO 55min, Power 15 min"", ""Akku"": "": 25,2V Lithium HD Power Akku, 2000 mAh, Akku entnehmbar"", ""Staubbehältervolumen"": "": 300 ml""}",-45%,N/A,174.46,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpda6122b05c16490197df7fb1f8df27b0.jpeg"", ""https://www.lidl.de/assets/gcp62bb05b6ff834775b5bf9f8b17cb8915.jpeg"", ""https://www.lidl.de/assets/gcp8407a2f6a7b14ca6a1067ba9e74c02bd.jpeg"", ""https://www.lidl.de/assets/gcpda6122b05c16490197df7fb1f8df27b0.jpeg"", ""https://www.lidl.de/assets/gcp62bb05b6ff834775b5bf9f8b17cb8915.jpeg"", ""https://www.lidl.de/assets/gcp8407a2f6a7b14ca6a1067ba9e74c02bd.jpeg"", ""https://www.lidl.de/assets/gcpda6122b05c16490197df7fb1f8df27b0.jpeg"", ""https://www.lidl.de/assets/gcp62bb05b6ff834775b5bf9f8b17cb8915.jpeg"", ""https://www.lidl.de/assets/gcp8407a2f6a7b14ca6a1067ba9e74c02bd.jpeg""]}",Multimedia
SILVERCREST®,"Labelpapier für Label Printer, 3 Stück","{""Farbe"": "": weiß"", ""Geeignet für"": "": Silvercrest Thermo Label Printer""}",N/A,N/A,9.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpf215356932da4613b615f6ed6b52579b.jpg"", ""https://www.lidl.de/assets/gcp66ec11a45ee04131bfdef27dabbe380c.jpg"", ""https://www.lidl.de/assets/gcp16286d6a1d6e4a2d98e39bea91152776.jpg"", ""https://www.lidl.de/assets/gcpf215356932da4613b615f6ed6b52579b.jpg"", ""https://www.lidl.de/assets/gcp66ec11a45ee04131bfdef27dabbe380c.jpg"", ""https://www.lidl.de/assets/gcp16286d6a1d6e4a2d98e39bea91152776.jpg"", ""https://www.lidl.de/assets/gcpf215356932da4613b615f6ed6b52579b.jpg"", ""https://www.lidl.de/assets/gcp66ec11a45ee04131bfdef27dabbe380c.jpg"", ""https://www.lidl.de/assets/gcp16286d6a1d6e4a2d98e39bea91152776.jpg""]}",Multimedia
SILVERCREST®,"Heizkörperthermostat, mit Fenster-offen-Erkennung","{""Heiz- und Sparzeiten"": ""9 pro Tag"", ""Wochenprogramme"": ""4""}",N/A,N/A,12.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp61b3537745144629a4918507ad9920ef.jpeg"", ""https://www.lidl.de/assets/gcpa1bb50cfbfc640c486a53650a9f54fce.jpeg"", ""https://www.lidl.de/assets/gcp61b3537745144629a4918507ad9920ef.jpeg"", ""https://www.lidl.de/assets/gcpa1bb50cfbfc640c486a53650a9f54fce.jpeg"", ""https://www.lidl.de/assets/gcp61b3537745144629a4918507ad9920ef.jpeg"", ""https://www.lidl.de/assets/gcpa1bb50cfbfc640c486a53650a9f54fce.jpeg""]}",Multimedia
SILVERCREST®,"Thermo Label Printer, inkl. Etikettenrolle","{""Etikettengröße"": "": ca. 14 x 30 mm"", ""Akku"": "": 18500 Li-Ion-Akku""}",N/A,N/A,24.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp83b826eb37684188bdcdf496828f7704.jpg"", ""https://www.lidl.de/assets/gcp7f1aab19adce45e093e002a940215746.jpg"", ""https://www.lidl.de/assets/gcp024fdd2c5a7a4769b11234ed00bbb1d0.jpg"", ""https://www.lidl.de/assets/gcp83b826eb37684188bdcdf496828f7704.jpg"", ""https://www.lidl.de/assets/gcp7f1aab19adce45e093e002a940215746.jpg"", ""https://www.lidl.de/assets/gcp024fdd2c5a7a4769b11234ed00bbb1d0.jpg"", ""https://www.lidl.de/assets/gcp83b826eb37684188bdcdf496828f7704.jpg"", ""https://www.lidl.de/assets/gcp7f1aab19adce45e093e002a940215746.jpg"", ""https://www.lidl.de/assets/gcp024fdd2c5a7a4769b11234ed00bbb1d0.jpg""]}",Multimedia
HealthForYou by Silvercrest,"Diagnosewaage, mit „HealthForYou“-App (Weiß)","{""Tragkraft"": "": max. 180 kg / 396 lb / 28 st"", ""Maßeinheiten"": "": wahlweise in kg, lb, st""}",N/A,N/A,12.95,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp4fb2049d0cb7407ca630cea38f1051e3.jpg"", ""https://www.lidl.de/assets/gcp034795a7b80e4d76b98fb9239c863b3b.jpg"", ""https://www.lidl.de/assets/gcpe2839d17785849b7a60521d92aa9453d.jpg"", ""https://www.lidl.de/assets/gcp4fb2049d0cb7407ca630cea38f1051e3.jpg"", ""https://www.lidl.de/assets/gcp034795a7b80e4d76b98fb9239c863b3b.jpg"", ""https://www.lidl.de/assets/gcpe2839d17785849b7a60521d92aa9453d.jpg"", ""https://www.lidl.de/assets/gcp4fb2049d0cb7407ca630cea38f1051e3.jpg"", ""https://www.lidl.de/assets/gcp034795a7b80e4d76b98fb9239c863b3b.jpg"", ""https://www.lidl.de/assets/gcpe2839d17785849b7a60521d92aa9453d.jpg""]}",Multimedia
GRUNDIG,"Ionic-Haartrockner »HD 6080 B«, 2200W","{""Leistung"": "": 2200 W"", ""Heizstufen"": "": 3"", ""Geschwindigkeitsstufen"": "": 2""}",-54%,N/A,22.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp6d5f4502f1254dfcbcd3a7fe39e53d44.jpeg"", ""https://www.lidl.de/assets/gcpde80cc966bca45fabeaaf669b065e175.jpeg"", ""https://www.lidl.de/assets/gcpbf2fc38fd4f14388af6b3a5cea83d792.jpeg"", ""https://www.lidl.de/assets/gcp6d5f4502f1254dfcbcd3a7fe39e53d44.jpeg"", ""https://www.lidl.de/assets/gcpde80cc966bca45fabeaaf669b065e175.jpeg"", ""https://www.lidl.de/assets/gcpbf2fc38fd4f14388af6b3a5cea83d792.jpeg"", ""https://www.lidl.de/assets/gcp6d5f4502f1254dfcbcd3a7fe39e53d44.jpeg"", ""https://www.lidl.de/assets/gcpde80cc966bca45fabeaaf669b065e175.jpeg"", ""https://www.lidl.de/assets/gcpbf2fc38fd4f14388af6b3a5cea83d792.jpeg""]}",Multimedia
SILVERCREST®,"Pool-Reinigungsroboter »SCPR 50 A1«, kabellos",N/A,N/A,N/A,219.00,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpf3983cf263e847cca75161dd7d26c9f1.jpeg"", ""https://www.lidl.de/assets/gcp32fc60a7cab74db49d10c70e4cbf96a4.jpeg"", ""https://www.lidl.de/assets/gcp1b68220e6509495e8578dfc4c2e2f37c.jpeg"", ""https://www.lidl.de/assets/gcpf3983cf263e847cca75161dd7d26c9f1.jpeg"", ""https://www.lidl.de/assets/gcp32fc60a7cab74db49d10c70e4cbf96a4.jpeg"", ""https://www.lidl.de/assets/gcp1b68220e6509495e8578dfc4c2e2f37c.jpeg"", ""https://www.lidl.de/assets/gcpf3983cf263e847cca75161dd7d26c9f1.jpeg"", ""https://www.lidl.de/assets/gcp32fc60a7cab74db49d10c70e4cbf96a4.jpeg"", ""https://www.lidl.de/assets/gcp1b68220e6509495e8578dfc4c2e2f37c.jpeg""]}",Multimedia
BRAUN,Rasierer Series 5 »51-M1200s«,N/A,-43%,N/A,84.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcpeb6570faf0a14ecba9e0b49cc5c13c37.jpeg"", ""https://www.lidl.de/assets/gcpbda7b48188234d1f8901ceb37b36c973.jpeg"", ""https://www.lidl.de/assets/gcpa17ed804eeec4cff8af6ba4c9010ac53.jpeg"", ""https://www.lidl.de/assets/gcpeb6570faf0a14ecba9e0b49cc5c13c37.jpeg"", ""https://www.lidl.de/assets/gcpbda7b48188234d1f8901ceb37b36c973.jpeg"", ""https://www.lidl.de/assets/gcpa17ed804eeec4cff8af6ba4c9010ac53.jpeg"", ""https://www.lidl.de/assets/gcpeb6570faf0a14ecba9e0b49cc5c13c37.jpeg"", ""https://www.lidl.de/assets/gcpbda7b48188234d1f8901ceb37b36c973.jpeg"", ""https://www.lidl.de/assets/gcpa17ed804eeec4cff8af6ba4c9010ac53.jpeg""]}",Multimedia
byLIVING,"Gaming Schreibtisch »Thanatos«, mit farblich abgesetzte Kanten","{""Farben"": ""schwarz/rot & schwarz/weiß"", ""Merkmale"": ""mit und ohne Monitoraufsatz erhältlich"", ""Maße"": ""ca. B 198 x H 76 x T 85 cm""}",-47%,N/A,294.96,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/c6028d10542582bb3bba8ff1e04eca9a.jpeg""]}",Multimedia
TRONIC®,"USB Power Ladestation, mit Power Delivery, 65 W","{""Ausgänge"": ""3x USB A, 1x USB C PD"", ""Gesamtleistung"": ""65 W"", ""Merkmal"": ""paralleles Laden von bis zu 4 Geräten""}",N/A,N/A,37.99,2025-04-16 12:27:48,"{""images"": [""https://www.lidl.de/assets/gcp5bf1aa4d707b430390dd40bd5e115c1b.jpeg"", ""https://www.lidl.de/assets/gcp1f0548079ffb4c4eb9b07d9bba8db356.jpeg"", ""https://www.lidl.de/assets/gcp130b945c3372465e9cc0f442233bf2a7.jpeg"", ""https://www.lidl.de/assets/gcp5bf1aa4d707b430390dd40bd5e115c1b.jpeg"", ""https://www.lidl.de/assets/gcp1f0548079ffb4c4eb9b07d9bba8db356.jpeg"", ""https://www.lidl.de/assets/gcp130b945c3372465e9cc0f442233bf2a7.jpeg"", ""https://www.lidl.de/assets/gcp5bf1aa4d707b430390dd40bd5e115c1b.jpeg"", ""https://www.lidl.de/assets/gcp1f0548079ffb4c4eb9b07d9bba8db356.jpeg"", ""https://www.lidl.de/assets/gcp130b945c3372465e9cc0f442233bf2a7.jpeg""]}",Multimedia
title,subtitle,description,discount,old_price,new_price,date,images,category
Schellenberg,Funk-Handsender 1-Kanal mit Wandhalterung,N/A,-28%,N/A,31.99,2025-04-16 12:38:23,"{""images"": [""https://www.lidl.de/assets/gcpdc97608d39394d2a831cf2af3a6ed3ad.jpeg"", ""https://www.lidl.de/assets/gcpe0e22491474f4119a9b8eecd04389bd8.jpeg"", ""https://www.lidl.de/assets/gcp1c113ad5dd1e472b9716e75fa5831edb.jpeg"", ""https://www.lidl.de/assets/gcpdc97608d39394d2a831cf2af3a6ed3ad.jpeg"", ""https://www.lidl.de/assets/gcpe0e22491474f4119a9b8eecd04389bd8.jpeg"", ""https://www.lidl.de/assets/gcp1c113ad5dd1e472b9716e75fa5831edb.jpeg"", ""https://www.lidl.de/assets/gcpdc97608d39394d2a831cf2af3a6ed3ad.jpeg"", ""https://www.lidl.de/assets/gcpe0e22491474f4119a9b8eecd04389bd8.jpeg"", ""https://www.lidl.de/assets/gcp1c113ad5dd1e472b9716e75fa5831edb.jpeg""]}",Multimedia
Nintendo,Switch Mario Kart 8 Deluxe,N/A,N/A,N/A,59.99,2025-04-16 12:38:23,"{""images"": [""https://www.lidl.de/assets/0c75a07a8069ef3245709bc91e34ef43.jpeg""]}",Multimedia
LIVARNO home,"TV-Modulregal, kratzfest, flexibel anpassbar","{""Merkmale"": ""auch als Eckvariante"", ""Maße"": ""ca. L 123,1-172,5 x B 34,8 x H 37,9 cm""}",N/A,N/A,62.99,2025-04-16 12:38:23,"{""images"": [""https://www.lidl.de/assets/gcpa0cbf037debb445885a41c14a5eaf054.jpeg"", ""https://www.lidl.de/assets/gcp63efb79a62bb406bbafb6c6faaeb6288.jpeg"", ""https://www.lidl.de/assets/gcpf4a8bbe4519045758ea8438c264bf9ea.jpeg"", ""https://www.lidl.de/assets/gcpa0cbf037debb445885a41c14a5eaf054.jpeg"", ""https://www.lidl.de/assets/gcp63efb79a62bb406bbafb6c6faaeb6288.jpeg"", ""https://www.lidl.de/assets/gcpf4a8bbe4519045758ea8438c264bf9ea.jpeg"", ""https://www.lidl.de/assets/gcpa0cbf037debb445885a41c14a5eaf054.jpeg"", ""https://www.lidl.de/assets/gcp63efb79a62bb406bbafb6c6faaeb6288.jpeg"", ""https://www.lidl.de/assets/gcpf4a8bbe4519045758ea8438c264bf9ea.jpeg""]}",Multimedia
SILVERCREST®,"Bluetooth®-Lautsprecher »Retro«, mit praktischer Trageschlaufe","{""Ausgangsleistung"": "": 2x 15 W RMS"", ""Wiedergabezeit"": "": 15 Stunden"", ""Schutzklasse"": "": IPX4""}",N/A,N/A,44.99,2025-04-16 12:38:23,"{""images"": [""https://www.lidl.de/assets/gcp812cf228ed7f41cdae7d1528f1b0a273.jpg"", ""https://www.lidl.de/assets/gcpf832d43efd9047d0951310f05ae50e10.jpg"", ""https://www.lidl.de/assets/gcpc734361ba7cc4865a046bbea00576dd4.jpg"", ""https://www.lidl.de/assets/gcp812cf228ed7f41cdae7d1528f1b0a273.jpg"", ""https://www.lidl.de/assets/gcpf832d43efd9047d0951310f05ae50e10.jpg"", ""https://www.lidl.de/assets/gcpc734361ba7cc4865a046bbea00576dd4.jpg"", ""https://www.lidl.de/assets/gcp812cf228ed7f41cdae7d1528f1b0a273.jpg"", ""https://www.lidl.de/assets/gcpf832d43efd9047d0951310f05ae50e10.jpg"", ""https://www.lidl.de/assets/gcpc734361ba7cc4865a046bbea00576dd4.jpg""]}",Multimedia
PARKSIDE®,Digitale Zeitschaltuhr »EPASB 44 A1« / Steckdosenadapter »SOASB 44 A1«,"{""Schaltleistung"": "": 1800 W"", ""Leistung"": "": 230 V~, 50 Hz, 8A""}",N/A,N/A,11.99,2025-04-16 12:38:23,"{""images"": [""https://www.lidl.de/assets/gcp957fa24754ee49a8ab20109d87bb3020.jpg"", ""https://www.lidl.de/assets/gcp318eb904d7304d8ba9086161831c53c0.jpg"", ""https://www.lidl.de/assets/gcp72c63a28262e437f95cccdb0ada8a475.jpg"", ""https://www.lidl.de/assets/gcp957fa24754ee49a8ab20109d87bb3020.jpg"", ""https://www.lidl.de/assets/gcp318eb904d7304d8ba9086161831c53c0.jpg"", ""https://www.lidl.de/assets/gcp72c63a28262e437f95cccdb0ada8a475.jpg"", ""https://www.lidl.de/assets/gcp957fa24754ee49a8ab20109d87bb3020.jpg"", ""https://www.lidl.de/assets/gcp318eb904d7304d8ba9086161831c53c0.jpg"", ""https://www.lidl.de/assets/gcp72c63a28262e437f95cccdb0ada8a475.jpg""]}",Multimedia
SILVERCREST®,"»STSK A4 B2« In Ear Bluetooth Kopfhörer, ANC, True Wireless mit Ladecase","{""Akkulaufzeit"": ""bis zu 4,5 Stunden"", ""Funktion"": ""Active Noise Cancelling"", ""Frequenzbereich"": ""ca. 20 - 20.000 Hz""}",-30%,N/A,34.99,2025-04-16 12:38:23,"{""images"": [""https://www.lidl.de/assets/b09444ec15e34f605edb2e987f17468d.jpeg"", ""https://www.lidl.de/assets/bc667a65c8bd8134d5738d9999b4c143.jpeg"", ""https://www.lidl.de/assets/ae0fe3f3a89581702088a90bf20d74d5.jpeg"", ""https://www.lidl.de/assets/b09444ec15e34f605edb2e987f17468d.jpeg"", ""https://www.lidl.de/assets/bc667a65c8bd8134d5738d9999b4c143.jpeg"", ""https://www.lidl.de/assets/ae0fe3f3a89581702088a90bf20d74d5.jpeg"", ""https://www.lidl.de/assets/b09444ec15e34f605edb2e987f17468d.jpeg"", ""https://www.lidl.de/assets/bc667a65c8bd8134d5738d9999b4c143.jpeg"", ""https://www.lidl.de/assets/ae0fe3f3a89581702088a90bf20d74d5.jpeg""]}",Multimedia
